NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
722511,Full-Service Restaurants,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"235,010",1.2,4.36,47,18.17,"37,800",0.6,10.41,12.62,16.75,22.73,28.53,"21,650","26,250","34,830","47,270","59,350",,
722511,Full-Service Restaurants,35-2000,Cooks and Food Preparation Workers,minor,"1,322,430",0.6,24.54,~,12.25,"25,470",0.3,8.86,9.96,11.70,14.06,16.68,"18,430","20,710","24,350","29,240","34,680",,
722511,Full-Service Restaurants,35-2010,Cooks,broad,"1,105,120",0.7,20.51,~,12.38,"25,750",0.3,8.90,10.04,11.84,14.22,16.96,"18,510","20,880","24,630","29,580","35,270",,
722511,Full-Service Restaurants,35-2011,"Cooks, Fast Food",detailed,"43,100",7.6,0.80,3,10.40,"21,620",1.5,8.17,8.84,9.68,11.53,13.96,"16,990","18,390","20,130","23,980","29,040",,
722511,Full-Service Restaurants,35-2012,"Cooks, Institution and Cafeteria",detailed,**,**,**,~,13.62,"28,330",15.6,8.82,9.93,12.64,15.10,21.91,"18,350","20,660","26,300","31,410","45,560",,
722511,Full-Service Restaurants,35-2014,"Cooks, Restaurant",detailed,"1,001,040",0.7,18.58,78,12.52,"26,040",0.3,9.00,10.21,11.99,14.34,17.12,"18,720","21,240","24,950","29,820","35,620",,
722511,Full-Service Restaurants,35-2015,"Cooks, Short Order",detailed,"60,100",6.6,1.12,6,11.46,"23,840",1.3,8.67,9.40,10.89,12.91,15.35,"18,030","19,540","22,640","26,840","31,940",,
722511,Full-Service Restaurants,35-2019,"Cooks, All Other",detailed,390,40.2,0.01,~,16.49,"34,290",7.2,9.88,12.95,15.77,18.79,25.76,"20,560","26,930","32,800","39,080","53,580",,
722511,Full-Service Restaurants,35-2020,Food Preparation Workers,broad,"217,310",2.4,4.03,~,11.56,"24,040",0.6,8.69,9.69,11.13,13.02,15.05,"18,080","20,150","23,150","27,070","31,300",,
722511,Full-Service Restaurants,35-2021,Food Preparation Workers,detailed,"217,310",2.4,4.03,24,11.56,"24,040",0.6,8.69,9.69,11.13,13.02,15.05,"18,080","20,150","23,150","27,070","31,300",,
722511,Full-Service Restaurants,35-3000,Food and Beverage Serving Workers,minor,"2,442,480",0.4,45.33,~,12.05,"25,070",0.4,8.25,8.96,10.00,13.23,19.39,"17,170","18,640","20,800","27,510","40,330",,
722511,Full-Service Restaurants,35-3010,Bartenders,broad,"268,400",1.8,4.98,~,13.28,"27,630",0.7,8.46,9.22,11.01,15.79,21.97,"17,590","19,180","22,890","32,840","45,700",,
722511,Full-Service Restaurants,35-3011,Bartenders,detailed,"268,400",1.8,4.98,29,13.28,"27,630",0.7,8.46,9.22,11.01,15.79,21.97,"17,590","19,180","22,890","32,840","45,700",,
722511,Full-Service Restaurants,35-3020,Fast Food and Counter Workers,broad,"169,410",4.7,3.14,~,10.13,"21,080",0.8,8.14,8.75,9.48,11.04,13.11,"16,940","18,200","19,720","22,960","27,260",,
722511,Full-Service Restaurants,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"146,110",5.3,2.71,10,10.00,"20,810",0.9,8.10,8.69,9.39,10.84,12.77,"16,850","18,080","19,530","22,550","26,560",,
722511,Full-Service Restaurants,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"23,300",9.5,0.43,2,10.95,"22,770",1.5,8.55,9.18,10.33,11.84,14.42,"17,780","19,090","21,500","24,620","29,990",,
722511,Full-Service Restaurants,35-3030,Waiters and Waitresses,broad,"2,003,390",0.5,37.18,~,12.05,"25,060",0.4,8.24,8.95,9.96,13.22,19.43,"17,150","18,620","20,720","27,500","40,410",,
722511,Full-Service Restaurants,35-3031,Waiters and Waitresses,detailed,"2,003,390",0.5,37.18,88,12.05,"25,060",0.4,8.24,8.95,9.96,13.22,19.43,"17,150","18,620","20,720","27,500","40,410",,
722511,Full-Service Restaurants,35-3040,"Food Servers, Nonrestaurant",broad,"1,280",22.0,0.02,~,11.62,"24,170",7.7,8.27,9.02,9.84,12.67,17.69,"17,200","18,770","20,470","26,350","36,800",,
722511,Full-Service Restaurants,35-3041,"Food Servers, Nonrestaurant",detailed,"1,280",22.0,0.02,~,11.62,"24,170",7.7,8.27,9.02,9.84,12.67,17.69,"17,200","18,770","20,470","26,350","36,800",,
722511,Full-Service Restaurants,35-9000,Other Food Preparation and Serving Related Workers,minor,"969,530",0.9,17.99,~,10.62,"22,100",0.3,8.36,9.09,10.17,11.58,13.63,"17,390","18,900","21,160","24,080","28,340",,
722511,Full-Service Restaurants,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,"261,320",1.8,4.85,~,10.84,"22,540",0.5,8.41,9.09,10.05,11.63,14.40,"17,490","18,910","20,900","24,190","29,950",,
722511,Full-Service Restaurants,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"261,320",1.8,4.85,25,10.84,"22,540",0.5,8.41,9.09,10.05,11.63,14.40,"17,490","18,910","20,900","24,190","29,950",,
722511,Full-Service Restaurants,35-9020,Dishwashers,broad,"334,870",1.3,6.22,~,10.45,"21,740",0.3,8.44,9.20,10.33,11.51,12.67,"17,560","19,130","21,490","23,950","26,340",,
722511,Full-Service Restaurants,35-9021,Dishwashers,detailed,"334,870",1.3,6.22,45,10.45,"21,740",0.3,8.44,9.20,10.33,11.51,12.67,"17,560","19,130","21,490","23,950","26,340",,
722511,Full-Service Restaurants,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,"358,290",1.3,6.65,~,10.58,"22,010",0.4,8.26,8.98,10.00,11.58,13.85,"17,180","18,680","20,800","24,100","28,800",,
722511,Full-Service Restaurants,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"358,290",1.3,6.65,32,10.58,"22,010",0.4,8.26,8.98,10.00,11.58,13.85,"17,180","18,680","20,800","24,100","28,800",,
722511,Full-Service Restaurants,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,"15,050",5.9,0.28,~,11.66,"24,250",1.5,8.90,9.74,10.83,12.32,15.84,"18,510","20,250","22,530","25,630","32,940",,
722511,Full-Service Restaurants,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"15,050",5.9,0.28,1,11.66,"24,250",1.5,8.90,9.74,10.83,12.32,15.84,"18,510","20,250","22,530","25,630","32,940",,
722511,Full-Service Restaurants,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"22,320",5.1,0.41,5,12.37,"25,740",1.1,9.04,9.89,11.44,13.92,17.39,"18,800","20,570","23,790","28,950","36,170",,
722511,Full-Service Restaurants,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,200,25.6,0.00,~,22.38,"46,550",4.6,13.51,16.43,21.91,25.64,31.46,"28,090","34,180","45,570","53,320","65,430",,
722511,Full-Service Restaurants,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,200,25.6,0.00,~,22.38,"46,550",4.6,13.51,16.43,21.91,25.64,31.46,"28,090","34,180","45,570","53,320","65,430",,
722511,Full-Service Restaurants,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,110,24.0,0.00,~,21.42,"44,560",4.6,13.50,16.08,21.71,24.32,31.13,"28,070","33,450","45,160","50,590","64,750",,
722511,Full-Service Restaurants,37-2000,Building Cleaning and Pest Control Workers,minor,"20,790",5.2,0.39,~,12.21,"25,400",1.1,9.00,9.83,11.35,13.71,17.05,"18,720","20,440","23,610","28,530","35,470",,
722511,Full-Service Restaurants,37-2010,Building Cleaning Workers,broad,"20,790",5.2,0.39,~,12.21,"25,400",1.1,9.00,9.83,11.35,13.71,17.05,"18,720","20,440","23,610","28,530","35,470",,
722511,Full-Service Restaurants,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"18,990",5.4,0.35,4,12.27,"25,510",1.1,9.02,9.84,11.37,13.80,17.15,"18,770","20,460","23,650","28,700","35,680",,
722511,Full-Service Restaurants,37-2012,Maids and Housekeeping Cleaners,detailed,"1,800",20.7,0.03,~,11.66,"24,240",3.5,8.80,9.70,11.20,12.53,15.97,"18,300","20,180","23,290","26,050","33,220",,
722511,Full-Service Restaurants,37-3000,Grounds Maintenance Workers,minor,**,**,**,~,13.38,"27,830",2.7,9.94,10.75,12.54,15.12,18.30,"20,670","22,360","26,080","31,460","38,070",,
722511,Full-Service Restaurants,37-3010,Grounds Maintenance Workers,broad,**,**,**,~,13.38,"27,830",2.7,9.94,10.75,12.54,15.12,18.30,"20,670","22,360","26,080","31,460","38,070",,
722511,Full-Service Restaurants,37-3011,Landscaping and Groundskeeping Workers,detailed,**,**,**,~,13.38,"27,830",2.7,9.94,10.75,12.54,15.12,18.30,"20,670","22,360","26,080","31,460","38,070",,
722511,Full-Service Restaurants,39-0000,Personal Care and Service Occupations,major,"1,330",22.1,0.02,~,12.80,"26,620",11.7,8.79,9.41,10.09,12.82,19.03,"18,280","19,570","20,990","26,660","39,590",,
722511,Full-Service Restaurants,39-3000,Entertainment Attendants and Related Workers,minor,"1,170",24.7,0.02,~,12.55,"26,100",13.5,8.76,9.32,9.79,11.74,18.83,"18,220","19,390","20,370","24,420","39,170",,
722511,Full-Service Restaurants,39-3010,Gaming Services Workers,broad,**,**,**,~,9.91,"20,620",6.5,8.68,8.97,9.47,10.77,12.15,"18,050","18,660","19,690","22,400","25,280",,
722511,Full-Service Restaurants,39-3012,Gaming and Sports Book Writers and Runners,detailed,**,**,**,~,9.91,"20,620",6.5,8.68,8.97,9.47,10.77,12.15,"18,050","18,660","19,690","22,400","25,280",,
722511,Full-Service Restaurants,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,910,30.1,0.02,~,10.76,"22,370",3.4,8.71,9.32,9.74,11.29,13.91,"18,110","19,380","20,250","23,480","28,930",,
722511,Full-Service Restaurants,39-3091,Amusement and Recreation Attendants,detailed,590,44.5,0.01,~,10.17,"21,150",4.5,8.58,8.99,9.67,10.98,12.03,"17,850","18,690","20,120","22,830","25,020",,
722511,Full-Service Restaurants,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,290,28.0,0.01,~,11.94,"24,840",6.0,9.70,9.71,9.85,12.44,16.91,"20,180","20,190","20,480","25,880","35,170",,
722511,Full-Service Restaurants,39-9000,Other Personal Care and Service Workers,minor,**,**,**,~,15.68,"32,610",10.5,12.39,13.12,14.33,16.43,24.24,"25,780","27,290","29,810","34,170","50,420",,
722511,Full-Service Restaurants,39-9030,Recreation and Fitness Workers,broad,**,**,**,~,17.48,"36,350",11.6,12.16,13.68,15.94,19.70,27.06,"25,290","28,450","33,160","40,970","56,280",,
722511,Full-Service Restaurants,41-0000,Sales and Related Occupations,major,"88,380",4.2,1.64,10,10.55,"21,940",0.7,8.09,8.74,9.69,11.27,13.82,"16,820","18,190","20,150","23,440","28,740",,
722511,Full-Service Restaurants,41-1000,Supervisors of Sales Workers,minor,"1,810",9.4,0.03,~,21.34,"44,380",2.6,10.17,15.88,20.30,26.37,29.79,"21,150","33,030","42,220","54,850","61,960",,
722511,Full-Service Restaurants,41-1010,First-Line Supervisors of Sales Workers,broad,"1,810",9.4,0.03,~,21.34,"44,380",2.6,10.17,15.88,20.30,26.37,29.79,"21,150","33,030","42,220","54,850","61,960",,
722511,Full-Service Restaurants,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,690",9.0,0.03,1,20.90,"43,480",2.4,10.17,15.75,20.57,26.29,29.57,"21,150","32,750","42,780","54,690","61,510",,
722511,Full-Service Restaurants,41-2000,Retail Sales Workers,minor,"85,140",4.3,1.58,~,10.14,"21,090",0.7,8.06,8.71,9.59,11.11,12.85,"16,770","18,120","19,950","23,110","26,730",,
722511,Full-Service Restaurants,41-2010,Cashiers,broad,"81,120",4.5,1.51,~,10.02,"20,840",0.7,8.04,8.68,9.52,11.04,12.50,"16,720","18,050","19,810","22,950","26,000",,
722511,Full-Service Restaurants,41-2011,Cashiers,detailed,"80,610",4.5,1.50,9,10.01,"20,830",0.7,8.03,8.67,9.51,11.03,12.52,"16,710","18,040","19,780","22,940","26,040",,
722511,Full-Service Restaurants,41-2012,Gaming Change Persons and Booth Cashiers,detailed,**,**,**,~,10.69,"22,230",4.1,9.57,9.98,10.66,11.35,11.76,"19,910","20,760","22,180","23,600","24,450",,
722511,Full-Service Restaurants,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,**,**,**,~,11.79,"24,520",9.2,8.53,9.24,9.70,14.76,17.97,"17,740","19,210","20,180","30,700","37,380",,
722511,Full-Service Restaurants,41-2021,Counter and Rental Clerks,detailed,**,**,**,~,11.79,"24,520",9.2,8.53,9.24,9.70,14.76,17.97,"17,740","19,210","20,180","30,700","37,380",,
722511,Full-Service Restaurants,41-2030,Retail Salespersons,broad,"3,830",12.4,0.07,~,12.62,"26,260",2.5,8.95,9.71,11.05,13.53,18.13,"18,620","20,200","22,990","28,140","37,700",,
722511,Full-Service Restaurants,41-2031,Retail Salespersons,detailed,"3,830",12.4,0.07,~,12.62,"26,260",2.5,8.95,9.71,11.05,13.53,18.13,"18,620","20,200","22,990","28,140","37,700",,
722511,Full-Service Restaurants,41-3000,"Sales Representatives, Services",minor,"1,170",22.0,0.02,~,21.54,"44,800",5.1,11.68,14.12,20.34,24.57,35.22,"24,300","29,370","42,300","51,090","73,250",,
722511,Full-Service Restaurants,41-3090,"Miscellaneous Sales Representatives, Services",broad,"1,170",22.0,0.02,~,21.54,"44,800",5.1,11.68,14.12,20.34,24.57,35.22,"24,300","29,370","42,300","51,090","73,250",,
722511,Full-Service Restaurants,41-3099,"Sales Representatives, Services, All Other",detailed,"1,170",22.0,0.02,~,21.54,"44,800",5.1,11.68,14.12,20.34,24.57,35.22,"24,300","29,370","42,300","51,090","73,250",,
722511,Full-Service Restaurants,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,130,25.9,0.00,~,24.22,"50,390",8.8,13.16,16.52,23.43,29.28,39.20,"27,370","34,370","48,740","60,900","81,540",,
722511,Full-Service Restaurants,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,130,25.9,0.00,~,24.22,"50,390",8.8,13.16,16.52,23.43,29.28,39.20,"27,370","34,370","48,740","60,900","81,540",,
722511,Full-Service Restaurants,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,130,25.9,0.00,~,24.22,"50,390",8.8,13.16,16.52,23.43,29.28,39.20,"27,370","34,370","48,740","60,900","81,540",,
722511,Full-Service Restaurants,41-9000,Other Sales and Related Workers,minor,130,32.4,0.00,~,16.66,"34,640",9.5,10.00,10.34,13.70,18.08,27.49,"20,810","21,510","28,490","37,600","57,170",,
722511,Full-Service Restaurants,41-9010,"Models, Demonstrators, and Product Promoters",broad,**,**,**,~,13.53,"28,150",5.5,9.99,11.93,13.38,14.81,17.48,"20,780","24,820","27,820","30,810","36,350",,
722511,Full-Service Restaurants,41-9011,Demonstrators and Product Promoters,detailed,**,**,**,~,13.53,"28,150",5.5,9.99,11.93,13.38,14.81,17.48,"20,780","24,820","27,820","30,810","36,350",,
722511,Full-Service Restaurants,41-9090,Miscellaneous Sales and Related Workers,broad,70,35.8,0.00,~,15.03,"31,260",6.0,10.00,10.01,12.17,18.61,25.22,"20,800","20,810","25,310","38,700","52,470",,
722511,Full-Service Restaurants,41-9099,"Sales and Related Workers, All Other",detailed,70,35.8,0.00,~,15.03,"31,260",6.0,10.00,10.01,12.17,18.61,25.22,"20,800","20,810","25,310","38,700","52,470",,
722511,Full-Service Restaurants,43-0000,Office and Administrative Support Occupations,major,"36,690",4.0,0.68,10,16.39,"34,090",1.2,9.70,11.25,15.13,20.06,25.91,"20,180","23,400","31,470","41,730","53,900",,
722511,Full-Service Restaurants,43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,100",13.7,0.02,~,22.37,"46,520",4.8,11.59,14.97,21.70,27.83,34.34,"24,100","31,130","45,140","57,880","71,430",,
722511,Full-Service Restaurants,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,100",13.7,0.02,~,22.37,"46,520",4.8,11.59,14.97,21.70,27.83,34.34,"24,100","31,130","45,140","57,880","71,430",,
722511,Full-Service Restaurants,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,100",13.7,0.02,~,22.37,"46,520",4.8,11.59,14.97,21.70,27.83,34.34,"24,100","31,130","45,140","57,880","71,430",,
722511,Full-Service Restaurants,43-3000,Financial Clerks,minor,"12,900",5.5,0.24,~,18.63,"38,760",1.8,10.34,14.02,18.13,23.05,27.89,"21,500","29,160","37,710","47,950","58,000",,
722511,Full-Service Restaurants,43-3020,Billing and Posting Clerks,broad,370,24.8,0.01,~,17.78,"36,970",5.1,11.48,14.26,17.71,21.24,24.16,"23,880","29,660","36,830","44,180","50,250",,
722511,Full-Service Restaurants,43-3021,Billing and Posting Clerks,detailed,370,24.8,0.01,~,17.78,"36,970",5.1,11.48,14.26,17.71,21.24,24.16,"23,880","29,660","36,830","44,180","50,250",,
722511,Full-Service Restaurants,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"11,220",5.9,0.21,~,18.56,"38,600",2.0,10.28,13.88,18.03,23.06,27.89,"21,380","28,880","37,490","47,970","58,010",,
722511,Full-Service Restaurants,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"11,220",5.9,0.21,4,18.56,"38,600",2.0,10.28,13.88,18.03,23.06,27.89,"21,380","28,880","37,490","47,970","58,010",,
722511,Full-Service Restaurants,43-3050,Payroll and Timekeeping Clerks,broad,"1,170",12.5,0.02,~,19.74,"41,060",3.7,12.48,15.86,19.24,23.67,28.77,"25,960","32,990","40,030","49,230","59,840",,
722511,Full-Service Restaurants,43-3051,Payroll and Timekeeping Clerks,detailed,"1,170",12.5,0.02,~,19.74,"41,060",3.7,12.48,15.86,19.24,23.67,28.77,"25,960","32,990","40,030","49,230","59,840",,
722511,Full-Service Restaurants,43-3060,Procurement Clerks,broad,140,36.9,0.00,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
722511,Full-Service Restaurants,43-3061,Procurement Clerks,detailed,140,36.9,0.00,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
722511,Full-Service Restaurants,43-4000,Information and Record Clerks,minor,"4,430",13.9,0.08,~,13.51,"28,110",3.8,9.41,10.07,11.81,15.40,20.47,"19,580","20,940","24,570","32,030","42,570",,
722511,Full-Service Restaurants,43-4050,Customer Service Representatives,broad,"2,660",17.6,0.05,~,13.67,"28,440",5.2,8.99,9.78,11.77,15.60,21.71,"18,710","20,340","24,490","32,440","45,150",,
722511,Full-Service Restaurants,43-4051,Customer Service Representatives,detailed,"2,660",17.6,0.05,~,13.67,"28,440",5.2,8.99,9.78,11.77,15.60,21.71,"18,710","20,340","24,490","32,440","45,150",,
722511,Full-Service Restaurants,43-4150,Order Clerks,broad,**,**,**,~,14.79,"30,770",8.1,12.67,13.55,14.93,16.46,17.85,"26,350","28,190","31,040","34,230","37,130",,
722511,Full-Service Restaurants,43-4151,Order Clerks,detailed,**,**,**,~,14.79,"30,770",8.1,12.67,13.55,14.93,16.46,17.85,"26,350","28,190","31,040","34,230","37,130",,
722511,Full-Service Restaurants,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,270,23.5,0.00,~,19.11,"39,740",4.5,13.56,16.09,19.17,22.70,24.84,"28,210","33,470","39,880","47,220","51,680",,
722511,Full-Service Restaurants,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,270,23.5,0.00,~,19.11,"39,740",4.5,13.56,16.09,19.17,22.70,24.84,"28,210","33,470","39,880","47,220","51,680",,
722511,Full-Service Restaurants,43-4170,Receptionists and Information Clerks,broad,"1,190",31.5,0.02,~,12.00,"24,960",4.3,9.73,10.20,11.24,12.35,16.43,"20,230","21,220","23,380","25,690","34,170",,
722511,Full-Service Restaurants,43-4171,Receptionists and Information Clerks,detailed,"1,190",31.5,0.02,~,12.00,"24,960",4.3,9.73,10.20,11.24,12.35,16.43,"20,230","21,220","23,380","25,690","34,170",,
722511,Full-Service Restaurants,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,420",14.6,0.04,~,15.01,"31,220",4.2,9.86,10.85,12.12,17.01,25.88,"20,500","22,570","25,210","35,380","53,830",,
722511,Full-Service Restaurants,43-5070,"Shipping, Receiving, and Traffic Clerks",broad,520,23.3,0.01,~,15.67,"32,590",4.5,10.33,11.74,14.53,18.04,25.26,"21,480","24,420","30,230","37,510","52,550",,
722511,Full-Service Restaurants,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,520,23.3,0.01,~,15.67,"32,590",4.5,10.33,11.74,14.53,18.04,25.26,"21,480","24,420","30,230","37,510","52,550",,
722511,Full-Service Restaurants,43-5080,Stock Clerks and Order Fillers,broad,"1,310",19.4,0.02,~,13.31,"27,680",5.9,10.02,10.72,11.68,13.73,20.01,"20,850","22,290","24,290","28,550","41,610",,
722511,Full-Service Restaurants,43-5081,Stock Clerks and Order Fillers,detailed,"1,310",19.4,0.02,~,13.31,"27,680",5.9,10.02,10.72,11.68,13.73,20.01,"20,850","22,290","24,290","28,550","41,610",,
722511,Full-Service Restaurants,43-6000,Secretaries and Administrative Assistants,minor,"4,850",9.5,0.09,~,17.11,"35,590",4.1,9.71,12.22,16.11,20.58,26.43,"20,190","25,410","33,510","42,800","54,980",,
722511,Full-Service Restaurants,43-6010,Secretaries and Administrative Assistants,broad,"4,850",9.5,0.09,~,17.11,"35,590",4.1,9.71,12.22,16.11,20.58,26.43,"20,190","25,410","33,510","42,800","54,980",,
722511,Full-Service Restaurants,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,420,32.2,0.01,~,28.95,"60,230",6.5,18.48,22.41,29.80,35.70,38.75,"38,450","46,620","61,990","74,260","80,600",,
722511,Full-Service Restaurants,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"4,420",10.0,0.08,2,15.98,"33,250",3.0,9.70,11.98,15.44,19.19,23.74,"20,180","24,920","32,110","39,920","49,380",,
722511,Full-Service Restaurants,43-9000,Other Office and Administrative Support Workers,minor,"10,970",7.7,0.20,~,14.30,"29,740",2.6,9.06,9.89,13.04,17.25,22.09,"18,840","20,570","27,110","35,880","45,940",,
722511,Full-Service Restaurants,43-9030,Desktop Publishers,broad,**,**,**,~,16.02,"33,330",10.7,8.84,9.40,16.05,20.85,26.69,"18,390","19,550","33,380","43,370","55,510",,
722511,Full-Service Restaurants,43-9031,Desktop Publishers,detailed,**,**,**,~,16.02,"33,330",10.7,8.84,9.40,16.05,20.85,26.69,"18,390","19,550","33,380","43,370","55,510",,
722511,Full-Service Restaurants,43-9060,"Office Clerks, General",broad,"10,890",7.7,0.20,~,14.28,"29,700",2.6,9.06,9.88,13.02,17.22,22.03,"18,840","20,560","27,080","35,820","45,810",,
722511,Full-Service Restaurants,43-9061,"Office Clerks, General",detailed,"10,890",7.7,0.20,4,14.28,"29,700",2.6,9.06,9.88,13.02,17.22,22.03,"18,840","20,560","27,080","35,820","45,810",,
722511,Full-Service Restaurants,47-0000,Construction and Extraction Occupations,major,**,**,**,~,26.85,"55,850",4.0,18.13,24.17,27.86,30.69,34.43,"37,700","50,280","57,950","63,840","71,610",,
722511,Full-Service Restaurants,47-2000,Construction Trades Workers,minor,**,**,**,~,26.85,"55,850",4.0,18.13,24.17,27.86,30.69,34.43,"37,700","50,280","57,950","63,840","71,610",,
722511,Full-Service Restaurants,49-0000,"Installation, Maintenance, and Repair Occupations",major,"6,770",7.7,0.13,2,16.11,"33,510",2.2,9.60,11.11,14.27,19.07,26.45,"19,960","23,100","29,690","39,660","55,020",,
722511,Full-Service Restaurants,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,100,19.9,0.00,~,37.93,"78,880",6.4,23.25,30.01,35.65,44.03,54.75,"48,350","62,430","74,160","91,580","113,880",,
722511,Full-Service Restaurants,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,100,19.9,0.00,~,37.93,"78,880",6.4,23.25,30.01,35.65,44.03,54.75,"48,350","62,430","74,160","91,580","113,880",,
722511,Full-Service Restaurants,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,100,19.9,0.00,~,37.93,"78,880",6.4,23.25,30.01,35.65,44.03,54.75,"48,350","62,430","74,160","91,580","113,880",,
722511,Full-Service Restaurants,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,**,**,**,~,15.80,"32,860",2.3,9.58,11.07,14.17,18.83,25.65,"19,930","23,020","29,480","39,170","53,350",,
722511,Full-Service Restaurants,49-9070,"Maintenance and Repair Workers, General",broad,**,**,**,~,15.96,"33,190",2.4,9.50,11.17,14.36,19.02,25.97,"19,750","23,230","29,870","39,560","54,020",,
722511,Full-Service Restaurants,49-9071,"Maintenance and Repair Workers, General",detailed,**,**,**,2,15.96,"33,190",2.4,9.50,11.17,14.36,19.02,25.97,"19,750","23,230","29,870","39,560","54,020",,
722511,Full-Service Restaurants,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,470,35.8,0.01,~,13.67,"28,440",5.2,9.70,9.71,11.89,15.46,21.03,"20,180","20,200","24,730","32,160","43,740",,
722511,Full-Service Restaurants,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,**,**,**,~,13.15,"27,340",3.2,10.07,10.96,12.44,14.27,18.35,"20,950","22,800","25,880","29,680","38,170",,
722511,Full-Service Restaurants,51-0000,Production Occupations,major,"15,400",6.9,0.29,2,14.14,"29,420",1.6,9.66,10.82,12.81,15.95,20.01,"20,090","22,500","26,650","33,170","41,620",,
722511,Full-Service Restaurants,51-1000,Supervisors of Production Workers,minor,440,30.0,0.01,~,24.81,"51,600",10.5,9.39,16.24,21.70,30.10,42.92,"19,530","33,780","45,140","62,620","89,260",,
722511,Full-Service Restaurants,51-1010,First-Line Supervisors of Production and Operating Workers,broad,440,30.0,0.01,~,24.81,"51,600",10.5,9.39,16.24,21.70,30.10,42.92,"19,530","33,780","45,140","62,620","89,260",,
722511,Full-Service Restaurants,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,440,30.0,0.01,~,24.81,"51,600",10.5,9.39,16.24,21.70,30.10,42.92,"19,530","33,780","45,140","62,620","89,260",,
722511,Full-Service Restaurants,51-3000,Food Processing Workers,minor,"12,950",7.5,0.24,~,13.35,"27,780",1.6,9.56,10.67,12.39,15.02,18.56,"19,890","22,190","25,770","31,250","38,600",,
722511,Full-Service Restaurants,51-3010,Bakers,broad,"10,460",8.1,0.19,~,13.17,"27,400",1.5,9.49,10.65,12.33,14.73,18.06,"19,730","22,140","25,640","30,640","37,560",,
722511,Full-Service Restaurants,51-3011,Bakers,detailed,"10,460",8.1,0.19,2,13.17,"27,400",1.5,9.49,10.65,12.33,14.73,18.06,"19,730","22,140","25,640","30,640","37,560",,
722511,Full-Service Restaurants,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"1,350",26.3,0.03,~,15.17,"31,540",4.0,9.94,11.92,14.59,18.27,21.86,"20,670","24,800","30,340","38,010","45,470",,
722511,Full-Service Restaurants,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,130,43.6,0.00,~,12.34,"25,660",3.7,9.85,10.67,11.76,13.43,16.98,"20,490","22,190","24,470","27,930","35,310",,
